house_id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,cadastral_number,cadastral_registration_date,stage,built_year,exploitation_start_year,project_type,house_type,floor_count_max,floor_count_min,entrance_count,residents_count,area_total,area_residential,area_non_residential,area_common_property,area_land,monument_status,monument_document_date,monument_document_number,deterioration_total,determined_date,floor_type,wall_material,alarm_reason,alarm_reason_other,alarm_document_number,alarm_document_date,alarm_has_file,exp_name,exp_document_number,exp_document_date,exp_has_file,commission_document_number,commission_document_date,commission_has_file,further_use,decision_deadline_date,planned_resettlement_date,actual_resettlement_date,planned_demolition_date,planned_rooms_count,planned_rooms_square,planned_ppl_count,resettled_rooms_count,resettled_rooms_square,resettled_ppl_count,empty_rooms_count,empty_rooms_square,redemption_amount,planned_providing_area_square,address2,rest,rest,,
8947407,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,071e851a-7324-4c0c-96e0-b29f5f49cf3e,обл,Свердловская,,г. Тавда,г,Тавда,ул,Сплавная,10,,а,,"обл. Свердловская, г. Тавда, ул. Сплавная, д. 10, к. а",76cbfda3-08af-6c1b-0a4b-8feffc4670e7,,,Эксплуатируемый,,,,Многоквартирный дом,2,2,1,,"487,4",16,0,,,Не заполнено,,,,,,,Физический износ,,162,2/11/2021,Имеется,"ООО ""СПО ""УРАЛ""",0162300033217000176-0432408-01-ВО.1,10/6/2017,Имеется,1,1/20/2021,Имеется,Снос,,12/31/2027,,12/31/2028,,,,,,,,,,,обл. Свердловская,ул. Сплавная,д. 10,к. а,
8726348,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,29ae8f21-417a-4d80-8de8-dfe4e5ec10e8,обл,Свердловская,,г. Тавда,г,Тавда,ул,Фабричная,12,,,,"обл. Свердловская, г. Тавда, ул. Фабричная, д. 12",b5100997-4db4-49f1-8698-8e4aefdcefa0,,,Эксплуатируемый,,,,Многоквартирный дом,2,2,2,,"408,3","408,3",,,,Не заполнено,,,,,,,Физический износ,,1604,10/22/2018,Имеется,"ООО ""Инженерно-техническая компания ""Феникс""",ФО 489-072018,8/7/2018,Имеется,17,10/5/2018,Имеется,Снос,,12/31/2024,,12/31/2025,,,,,,,,,,,обл. Свердловская,ул. Фабричная,д. 12,,
7698211,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,7702da85-2c68-4bcc-8a86-39b98a1984b7,обл,Свердловская,,г. Тавда,г,Тавда,ул,Фанерщиков,7,,а,,"обл. Свердловская, г. Тавда, ул. Фанерщиков, д. 7, к. а",7b97724a-cfcb-0a60-8786-8bbd72d9c1f1,66:27:1102065:530,5/21/2000,Эксплуатируемый,1983,1983,,Многоквартирный дом,2,2,2,22,1071,"894,5",0,0,1921,Не имеется,,,,,,,Физический износ,,2133,10/23/2014,Имеется,"ООО ""Инженерный центр ""СтройЭксперт""",ИЦ-0169-13-ТО,12/1/2013,Имеется,46,9/29/2014,Имеется,Снос,,12/31/2020,3/17/2020,12/31/2021,,,,30,"785,3",22,4,"109,2",1527,"73,1",обл. Свердловская,ул. Фанерщиков,д. 7,к. а,
9388043,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,7951cf9e-0ddd-46c0-9eba-045b3035184a,обл,Свердловская,,г. Тавда,г,Тавда,ул,Флотская,11,,,,"обл. Свердловская, г. Тавда, ул. Флотская, д. 11",8326d8ef-1c59-45ce-991e-797578ee5782,,,Эксплуатируемый,,,,Многоквартирный дом,1,1,1,,"87,3","87,3",,,,Не заполнено,,,,,,,Физический износ,,1446,9/27/2018,Имеется,"ООО ""Инженерно-техническая компания ""Феникс""",ФО 509-07-2018,8/7/2018,Имеется,14,8/25/2017,Имеется,Снос,,12/31/2024,,12/31/2025,,,,,,,,,,,обл. Свердловская,ул. Флотская,д. 11,,
8947150,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,f705da4e-f2c4-407a-9e28-b5c227145842,обл,Свердловская,,г. Тавда,г,Тавда,ул,Чехова,26,,,,"обл. Свердловская, г. Тавда, ул. Чехова, д. 26",1fafa5ad-a3cb-4112-be2e-a3c208b5d393,,,Эксплуатируемый,,,,Многоквартирный дом,2,2,1,,217,217,0,0,,Не заполнено,,,,,,,Физический износ,,1458,10/20/2020,Имеется,"ООО ""Инженерно-техническая компания ""Феникс""",ФО 491-07-2018,8/7/2018,Имеется,39,8/2/2020,Имеется,Снос,,12/31/2026,,12/31/2027,,,,,,,,,,,обл. Свердловская,ул. Чехова,д. 26,,
8726398,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,f705da4e-f2c4-407a-9e28-b5c227145842,обл,Свердловская,,г. Тавда,г,Тавда,ул,Чехова,27,,,,"обл. Свердловская, г. Тавда, ул. Чехова, д. 27",f5a396b5-cd7c-47e1-9536-8407c14d9bf1,,,Эксплуатируемый,,,,Многоквартирный дом,2,2,1,,"357,5","319,9",,,,Не заполнено,,,,,,,Физический износ,,1837,12/23/2020,Имеется,"ООО ""Инженерно-техническая компания ""Феникс""",ФО 492-07-2018,8/7/2018,Имеется,50,12/2/2020,Имеется,Снос,,12/31/2026,,12/31/2027,,,,,,,,,,,обл. Свердловская,ул. Чехова,д. 27,,
8947152,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,f705da4e-f2c4-407a-9e28-b5c227145842,обл,Свердловская,,г. Тавда,г,Тавда,ул,Чехова,29,,,,"обл. Свердловская, г. Тавда, ул. Чехова, д. 29",27121029-9a56-4d1b-bcbd-c74469b874b8,,,Эксплуатируемый,,,,Многоквартирный дом,2,2,1,,"351,5","323,1",,,,Не заполнено,,,,,,,Физический износ,,1835,12/23/2020,Имеется,"ООО ""Инженерно-техническая компания ""Феникс""",ФО 493-07-2018,8/7/2018,Имеется,48,12/2/2020,Имеется,Снос,,12/31/2026,,12/31/2027,,,,,,,,,,,обл. Свердловская,ул. Чехова,д. 29,,
8941561,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,f705da4e-f2c4-407a-9e28-b5c227145842,обл,Свердловская,,г. Тавда,г,Тавда,ул,Чехова,32,,,,"обл. Свердловская, г. Тавда, ул. Чехова, д. 32",a1146ea4-d3b2-44be-9863-daf24ebd5a5f,,,Эксплуатируемый,1969,1969,,Многоквартирный дом,2,2,1,18,"345,6","319,4",0,"26,2",,Не имеется,,,,,,,Физический износ,,360,2/24/2016,Имеется,"ООО ""Южно-Уральский Центр Промэкспертиза""",230-12-15,12/23/2015,Имеется,9,1/21/2016,Имеется,Снос,,12/31/2023,,12/31/2024,9,"169,9",9,6,"112,2",9,2,"37,3","4302,47","152,7",обл. Свердловская,ул. Чехова,д. 32,,
8941562,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,f705da4e-f2c4-407a-9e28-b5c227145842,обл,Свердловская,,г. Тавда,г,Тавда,ул,Чехова,33,,,,"обл. Свердловская, г. Тавда, ул. Чехова, д. 33",f230cf42-cef8-4d35-a2d9-6dbbb8f1b54e,,,Эксплуатируемый,,,,Многоквартирный дом,2,1,2,,"349,2","322,5",,,,Не заполнено,,,,,,,Физический износ,,266,3/5/2019,Имеется,"ООО ""Инженерно-техническая компания ""Феникс""",ФО495-07-2018,8/7/2018,Имеется,1,2/19/2019,Имеется,Снос,,12/31/2025,,12/31/2026,,,,,,,,,,,обл. Свердловская,ул. Чехова,д. 33,,
8726405,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,d6a9ca0e-a382-47b7-94f2-18a59a166a80,обл,Свердловская,,г. Тавда,г,Тавда,ул,Школьная,2,,,,"обл. Свердловская, г. Тавда, ул. Школьная, д. 2",03a2d0aa-d07a-4b3a-84b3-db257682507b,,,Эксплуатируемый,1940,1940,,Многоквартирный дом,2,2,2,16,"511,5","465,9",0,0,,Не заполнено,,,,,,,Физический износ,,766,4/17/2014,Имеется,"ООО ""Инженерный центр ""СтройЭксперт""",ИЦ-0170-13-ТО,12/1/2013,Имеется,15,3/20/2014,Не имеется,Снос,,12/31/2023,,12/31/2024,6,"159,5",10,2,"72,6",3,10,"233,2","829,76","31,2",обл. Свердловская,ул. Школьная,д. 2,,
8726407,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,d6a9ca0e-a382-47b7-94f2-18a59a166a80,обл,Свердловская,,г. Тавда,г,Тавда,ул,Школьная,3,,,,"обл. Свердловская, г. Тавда, ул. Школьная, д. 3",4a6cded6-f111-428a-aeeb-556db5db106d,,,Эксплуатируемый,1935,1935,,Многоквартирный дом,2,2,2,25,"592,3","525,8",0,"66,5",,Не имеется,,,,,Деревянные,Деревянные,Физический износ,,385,3/22/2017,Имеется,,,,Имеется,,,Имеется,Снос,,12/31/2022,,12/31/2023,23,"541,8",25,,,,,,,,обл. Свердловская,ул. Школьная,д. 3,,
8726413,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,d6a9ca0e-a382-47b7-94f2-18a59a166a80,обл,Свердловская,,г. Тавда,г,Тавда,ул,Школьная,7,,,,"обл. Свердловская, г. Тавда, ул. Школьная, д. 7",cb4b5036-b48d-4d1a-900e-1b454542f236,,,Эксплуатируемый,1959,1959,,Многоквартирный дом,2,2,1,18,"435,5","396,8",0,"38,7",,Не имеется,,,,,,,Физический износ,,2220,11/28/2016,Имеется,"ООО ""Ренессанс""",Р-020-16-ТЗ,11/1/2016,Имеется,44,11/28/2016,Имеется,Снос,,12/31/2023,,12/31/2024,8,"149,9",8,11,246,9,,,5985,246,обл. Свердловская,ул. Школьная,д. 7,,
8726416,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,d6a9ca0e-a382-47b7-94f2-18a59a166a80,обл,Свердловская,,г. Тавда,г,Тавда,ул,Школьная,9,,,,"обл. Свердловская, г. Тавда, ул. Школьная, д. 9",c6ad523f-e8bb-4ec5-91cf-fcd1dc64f0e9,,,Эксплуатируемый,1969,1969,,Многоквартирный дом,2,2,2,30,"702,1",604,0,"98,1",,Не имеется,,,,,Деревянные,Деревянные,Физический износ,,620,4/26/2017,Имеется,,,,Имеется,,,Имеется,Снос,,4/1/2023,,12/31/2024,32,604,30,,,,,,,,обл. Свердловская,ул. Школьная,д. 9,,
7746842,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,0b24d0b2-62de-4ed1-bf1b-a00f91833996,обл,Свердловская,,г. Тавда,г,Тавда,ул,Энгельса,12,,,,"обл. Свердловская, г. Тавда, ул. Энгельса, д. 12",3fa3137a-cee6-4ef4-a6bd-ecda2e2ee1c7,,,Эксплуатируемый,,,,Многоквартирный дом,2,2,1,,"475,7","440,8",,,,Не заполнено,,,,,,,Физический износ,,1866,12/25/2020,Имеется,"ООО ""ЕвроПроект""",80-1-20/СТЭ,12/2/2020,Имеется,56,12/23/2020,Имеется,Снос,,12/31/2026,,12/31/2027,,,,,,,,,,,обл. Свердловская,ул. Энгельса,д. 12,,
7746849,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,0b24d0b2-62de-4ed1-bf1b-a00f91833996,обл,Свердловская,,г. Тавда,г,Тавда,ул,Энгельса,15,,,,"обл. Свердловская, г. Тавда, ул. Энгельса, д. 15",2592d193-c86b-4a33-8a46-aaea49a4ce04,,,Эксплуатируемый,,,,Многоквартирный дом,2,2,1,,"472,6","472,6",,,,Не заполнено,,,,,,,Физический износ,,301,3/12/2021,Имеется,"ООО ""ЕвроПроект""",79-1-20/СТЭ,12/2/2020,Имеется,4,2/16/2021,Имеется,Снос,,12/31/2027,,12/31/2028,,,,,,,,,,,обл. Свердловская,ул. Энгельса,д. 15,,
7747756,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,0b24d0b2-62de-4ed1-bf1b-a00f91833996,обл,Свердловская,,г. Тавда,г,Тавда,ул,Энгельса,17,,,,"обл. Свердловская, г. Тавда, ул. Энгельса, д. 17",6b5a302b-ff9f-4c12-b94a-35d96755e0c4,,,Эксплуатируемый,,,,Многоквартирный дом,2,1,1,,"477,8","477,8",,,,Не заполнено,,,,,,,Физический износ,,537,4/27/2020,Имеется,"СПО ""Урал""",04/03/20/ОБ.2,3/4/2020,Имеется,14,4/17/2020,Имеется,Снос,,7/1/2026,,7/1/2027,,,,,,,,,,,обл. Свердловская,ул. Энгельса,д. 17,,
7763270,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,0b24d0b2-62de-4ed1-bf1b-a00f91833996,обл,Свердловская,,г. Тавда,г,Тавда,ул,Энгельса,21,,,,"обл. Свердловская, г. Тавда, ул. Энгельса, д. 21",9db9b398-9aa1-4078-b58c-91b6a24647aa,,,Эксплуатируемый,,,,Многоквартирный дом,2,1,1,,"476,1","442,9",,,,Не заполнено,,,,,,,Физический износ,,1878,12/28/2020,Имеется,"ООО ""Европроект""",78-1-20/СТЭ,12/2/2020,Имеется,59,12/23/2020,Имеется,Снос,,12/31/2026,,12/31/2027,,,,,,,,,,,обл. Свердловская,ул. Энгельса,д. 21,,
7747885,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,0b24d0b2-62de-4ed1-bf1b-a00f91833996,обл,Свердловская,,г. Тавда,г,Тавда,ул,Энгельса,23,,,,"обл. Свердловская, г. Тавда, ул. Энгельса, д. 23",122aab61-d747-4cca-8aac-3ce0230d7ea9,66:27:1102064:211,12/26/2012,Эксплуатируемый,1941,1941,,Многоквартирный дом,2,2,1,18,"477,9","441,5",0,"36,4",2102,Не имеется,,,,,,,Физический износ,,1931,11/13/2017,Имеется,"ООО ""СПК ""Урал""",0162300033217000176-0432408,10/6/2017,Имеется,24,10/27/2017,Имеется,Снос,,11/1/2024,,11/1/2025,14,"384,7",18,,,,2,"59,6",,,обл. Свердловская,ул. Энгельса,д. 23,,
7763285,92b30014-4d52-4e2e-892d-928142b924bf,,e3d340e7-15af-436c-a0f0-abfaf2108fca,0b24d0b2-62de-4ed1-bf1b-a00f91833996,обл,Свердловская,,г. Тавда,г,Тавда,ул,Энгельса,27,,,,"обл. Свердловская, г. Тавда, ул. Энгельса, д. 27",8540f2ab-ac15-499e-bcb8-adf51226aa7d,,,Эксплуатируемый,,,,Многоквартирный дом,2,1,1,,"476,5","440,8",,,,Не заполнено,,,,,,,Физический износ,,1879,12/28/2020,Имеется,"ООО ""ЕвроПроект""",78-2-20/СТЭ,12/2/2020,Имеется,58,12/23/2020,Имеется,Снос,,12/31/2026,,12/31/2027,,,,,,,,,,,обл. Свердловская,ул. Энгельса,д. 27,,
8900858,92b30014-4d52-4e2e-892d-928142b924bf,f913a3fa-f8b9-4a9f-80a5-de589236fa9d,afc2d679-a980-42c8-b6cd-aaaee7bfed88,686278c6-5d29-4dae-a306-63065b76925f,обл,Свердловская,р-н,Тавдинский,п,Азанка,ул,Новая,8,,,,"обл. Свердловская, р-н. Тавдинский, п. Азанка, ул. Новая, д. 8",e48b071c-5a32-04ba-ea8b-71faa4eb68ac,,,Эксплуатируемый,,,,Жилой дом блокированной застройки,1,1,0,3,60,60,0,0,,Не имеется,,,,,,,Физический износ,,1932,11/13/2017,Имеется,"ООО ""ВЕКтор""",АО-145-06-17,7/14/2017,Имеется,23,10/27/2017,Имеется,Снос,,11/1/2023,,11/1/2024,2,30,3,,,,2,30,,,обл. Свердловская,п. Азанка,ул. Новая,д. 8,
8901131,92b30014-4d52-4e2e-892d-928142b924bf,f913a3fa-f8b9-4a9f-80a5-de589236fa9d,e3f4a998-d830-4913-b380-d4f3b985c080,87283128-2d26-440d-9f68-b8eb0ae13ebc,обл,Свердловская,р-н,Тавдинский,п,Карабашка,ул,Ленина,15,,,,"обл. Свердловская, р-н. Тавдинский, п. Карабашка, ул. Ленина, д. 15",a4bc8abe-93e5-445f-b452-49c1ec394d73,,,Эксплуатируемый,,,,Жилой дом блокированной застройки,1,1,0,1,"118,6","118,6",0,0,,Не имеется,,,,,,,Физический износ,,1921,11/10/2017,Имеется,"ООО ""СПО ""Урал""",0162300033217000176-0432408-01-ВО.4,10/6/2017,Имеется,26,10/27/2017,Имеется,Снос,,11/1/2025,,11/1/2026,3,"42,2",1,,,,4,76,,,обл. Свердловская,п. Карабашка,ул. Ленина,д. 15,
8901652,92b30014-4d52-4e2e-892d-928142b924bf,f913a3fa-f8b9-4a9f-80a5-de589236fa9d,e3f4a998-d830-4913-b380-d4f3b985c080,b101e1cf-3039-4641-b457-7be60f9123f9,обл,Свердловская,р-н,Тавдинский,п,Карабашка,ул,Юности,5,,,,"обл. Свердловская, р-н. Тавдинский, п. Карабашка, ул. Юности, д. 5",bc03bc83-0fdf-c805-b079-5946541288c8,,,Эксплуатируемый,,,,Жилой дом блокированной застройки,1,1,0,2,92,92,0,0,,Не имеется,,,,,,,Физический износ,,1930,11/13/2017,Имеется,"ООО ""СПО ""Урал""",0162300033217000176-0432408-01-ВО.3,10/6/2017,Имеется,27,10/27/2017,Имеется,Снос,,11/1/2023,,11/1/2023,3,46,2,,,,3,46,,,обл. Свердловская,п. Карабашка,ул. Юности,д. 5,
9355598,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,e6faa21f-88f1-4186-9189-34f2cc768805,a532f63d-624a-4fbe-9cef-f9923ce7a19f,обл,Свердловская,р-н,Талицкий,с,Бутка,ул,Ленина,26,,,,"обл. Свердловская, р-н. Талицкий, с. Бутка, ул. Ленина, д. 26",4aa3d290-4696-439a-9451-ab9522cb7c2b,,,Эксплуатируемый,1931,1931,,Многоквартирный дом,2,2,2,14,250,"221,6",,,,Не имеется,,,,,,,Физический износ,,12,8/9/2017,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,,10,"221,6",14,,,,,,,,обл. Свердловская,с. Бутка,ул. Ленина,д. 26,
7746643,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,07808709-0e7f-4756-9a73-dc04e161eae9,5d5399d6-b4bb-4e98-b1ed-047fbd9bf50a,обл,Свердловская,р-н,Талицкий,с,Казаковское,ул,Набережная,18,,,,"обл. Свердловская, р-н. Талицкий, с. Казаковское, ул. Набережная, д. 18",31ffcdb0-9e5c-45cb-a580-858fe6990acb,,,Эксплуатируемый,1987,1987,,Многоквартирный дом,2,2,2,38,698,"684,8",0,,,Не имеется,,,,,,,Физический износ,,16,12/20/2017,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,,32,"684,8",38,,,,,,,,обл. Свердловская,с. Казаковское,ул. Набережная,д. 18,
9348938,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,20d4ca1f-1f9f-428d-acff-1f23600beda4,fa759cf8-e9fc-4a5f-b594-cd6978a072ef,обл,Свердловская,р-н,Талицкий,п,Комсомольский,ул,Матросова,4,,,,"обл. Свердловская, р-н. Талицкий, п. Комсомольский, ул. Матросова, д. 4",06baf7e3-5c2a-4962-b561-8f4b27a28e1a,,,Эксплуатируемый,1953,1953,,Многоквартирный дом,2,2,2,39,750,"706,3",0,,,Не имеется,,,,,,,Физический износ,,4,4/14/2017,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,,35,"706,3",39,,,,,,,,обл. Свердловская,п. Комсомольский,ул. Матросова,д. 4,
9348939,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,af264764-7bc8-4826-98f2-69a133840e9f,fce599c9-2759-4110-9f4e-70eeccfad9a8,обл,Свердловская,р-н,Талицкий,п,Кузнецовский,ул,Гагарина,5,,,,"обл. Свердловская, р-н. Талицкий, п. Кузнецовский, ул. Гагарина, д. 5",8a17da8e-0e4a-479f-a718-b101aa7f2e4c,,,Эксплуатируемый,1960,1960,,Многоквартирный дом,1,1,4,5,85,75,,,,Не имеется,,,,,,,Физический износ,,2,4/14/2017,Не имеется,,,,Не имеется,,,Не имеется,Не заполнено,,,,,4,75,5,,,,,,,,обл. Свердловская,п. Кузнецовский,ул. Гагарина,д. 5,
9083952,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,6c273ee8-4dfd-4ca6-92cc-c8f467c43b63,ee1af48d-273a-475f-bd9c-1558f9170636,обл,Свердловская,р-н,Талицкий,п,Мака,пер,Дальний,6,,,,"обл. Свердловская, р-н. Талицкий, п. Мака, пер. Дальний, д. 6",a7b746ba-b1ab-41b8-81fa-7f78f276d4e0,66:28:5701001:275,,Эксплуатируемый,1939,1939,,Многоквартирный дом,1,1,4,4,"150,7","92,3",0,"58,4",800,Не заполнено,,,,,,,Физический износ,,312,9/24/2014,Имеется,"Специализированное областное государственное унитарное предприятие ""Обласной государственный Центр Технической инвентаризации и регистрации недвижимости"" Свердловской области, Филиал ""Талицкое Бюро технической инвентаризации и регистрации недвижимости""",958/04-13/пр,10/30/2013,Имеется,7,9/19/2014,Имеется,Снос,,9/1/2025,,12/31/2025,4,92,4,,,,,,"2594,88","60,8",обл. Свердловская,п. Мака,пер. Дальний,д. 6,
9332459,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,6c273ee8-4dfd-4ca6-92cc-c8f467c43b63,00b378db-05f3-4ab3-b627-9b163b32c810,обл,Свердловская,р-н,Талицкий,п,Мака,ул,Новая,1,,,,"обл. Свердловская, р-н. Талицкий, п. Мака, ул. Новая, д. 1",09c30a1f-ceda-4e79-9f7c-27161b59ff7d,,,Эксплуатируемый,1982,1982,,Жилой дом блокированной застройки,2,2,2,29,895,"892,9",0,,,Не имеется,,,80,9/20/2016,,,Физический износ,,417,12/16/2016,Имеется,"ООО ""УралСтройЭкспертиза""",53/48/э/2016,9/28/2016,Имеется,54,11/24/2016,Имеется,Снос,,12/31/2024,,12/31/2025,39,"892,9",29,,,,,,,,обл. Свердловская,п. Мака,ул. Новая,д. 1,
9332473,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,6c273ee8-4dfd-4ca6-92cc-c8f467c43b63,00b378db-05f3-4ab3-b627-9b163b32c810,обл,Свердловская,р-н,Талицкий,п,Мака,ул,Новая,2,,,,"обл. Свердловская, р-н. Талицкий, п. Мака, ул. Новая, д. 2",0573bb25-bdfc-4bbb-a472-e3c66e7a4b8e,66:28:5701001:284,,Эксплуатируемый,1983,1983,,Многоквартирный дом,2,2,2,28,"971,1","929,8",0,"120,3",10475,Не имеется,,,80,9/20/2016,,,Физический износ,,418,12/16/2016,Имеется,"ООО ""УралСтройЭкспертиза""",53/49/э/2016,9/28/2016,Имеется,55,11/24/2016,Имеется,Снос,,12/31/2022,,12/31/2023,4,"57,9",2,48,"848,25",26,,,"39576,45","866,1",обл. Свердловская,п. Мака,ул. Новая,д. 2,
9374752,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,6c273ee8-4dfd-4ca6-92cc-c8f467c43b63,00b378db-05f3-4ab3-b627-9b163b32c810,обл,Свердловская,р-н,Талицкий,п,Мака,ул,Новая,4,,,,"обл. Свердловская, р-н. Талицкий, п. Мака, ул. Новая, д. 4",fc309553-5915-4ec7-9f45-7783bc4d7213,66:28:5701001:243,,Эксплуатируемый,1982,1982,,Многоквартирный дом,2,2,2,29,895,"892,9",0,"120,3",10475,Не имеется,,,80,9/20/2016,,,Физический износ,,417,12/16/2016,Имеется,"ООО ""УралСтройЭкспертиза""",53/48/э/2016,9/28/2016,Имеется,54,11/24/2016,Имеется,Снос,,12/31/2024,,12/31/2025,4,"106,3",4,45,786,25,,,"36541,38","814,7",обл. Свердловская,п. Мака,ул. Новая,д. 4,
7625364,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,8af222ec-8104-47dc-902c-6756ca0bc9f1,ab998373-5694-40a0-ba9a-a89322ee0974,обл,Свердловская,р-н,Талицкий,д,Сугат,ул,Дорожная,1,,,,"обл. Свердловская, р-н. Талицкий, д. Сугат, ул. Дорожная, д. 1",464edf02-d645-4ae6-a98d-9536d70fe986,,,Эксплуатируемый,1976,1976,,Многоквартирный дом,2,2,3,12,"552,9","483,5",0,"69,4",,Не имеется,,,,,,,Физический износ,,188,8/14/2020,Имеется,"ООО ""УралСтройЭкспертиза""",18/Э/05/2020,5/29/2020,Имеется,17,8/4/2020,Имеется,Снос,,,,12/31/2030,24,"483,5",12,,,,,,,,обл. Свердловская,д. Сугат,ул. Дорожная,д. 1,
9387919,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,12a6ddb3-4f9e-44bf-9e24-77eb72cae2ed,de4da86a-c3c2-4e58-a0d4-b35ce282eb47,обл,Свердловская,р-н,Талицкий,г,Талица,ул,70 лет Октября,40,,,,"обл. Свердловская, р-н. Талицкий, г. Талица, ул. 70 лет Октября, д. 40",31f10560-66de-41f5-b75f-4e801bad80e7,,,Эксплуатируемый,1961,1961,,Многоквартирный дом,2,2,1,11,"482,1","365,9",0,"116,2",,Не имеется,,,,,,,Физический износ,,199,8/14/2020,Имеется,"ООО ""УралСтройЭкспертиза""",18/Э/05/2020,5/29/2020,Имеется,9,8/4/2020,Имеется,Снос,,,,12/31/2030,18,"365,9",11,,,,,,,,обл. Свердловская,г. Талица,ул. 70 лет Октября,д. 40,
9387839,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,12a6ddb3-4f9e-44bf-9e24-77eb72cae2ed,de4da86a-c3c2-4e58-a0d4-b35ce282eb47,обл,Свердловская,р-н,Талицкий,г,Талица,ул,70 лет Октября,42,,,,"обл. Свердловская, р-н. Талицкий, г. Талица, ул. 70 лет Октября, д. 42",83849cfc-f894-4b02-a477-fad641286d26,,,Эксплуатируемый,1970,1970,,Многоквартирный дом,2,2,1,24,"396,2","334,73",0,"61,47",,Не имеется,,,,,,,Физический износ,,198,8/14/2020,Имеется,"ООО ""УралСтройЭкспертиза""",18/Э/05/2020,5/29/2020,Имеется,10,8/4/2020,Имеется,Снос,,,,12/31/2030,15,"334,73",24,,,,,,,,обл. Свердловская,г. Талица,ул. 70 лет Октября,д. 42,
9387928,92b30014-4d52-4e2e-892d-928142b924bf,6950470d-7da6-40ea-bc76-37910b7ae154,12a6ddb3-4f9e-44bf-9e24-77eb72cae2ed,de4da86a-c3c2-4e58-a0d4-b35ce282eb47,обл,Свердловская,р-н,Талицкий,г,Талица,ул,70 лет Октября,57,,,,"обл. Свердловская, р-н. Талицкий, г. Талица, ул. 70 лет Октября, д. 57",02a42726-5a3f-4b20-96ff-15e4579025b0,,,Эксплуатируемый,1962,1962,,Многоквартирный дом,2,2,1,9,"391,7","369,9",0,"21,8",,Не имеется,,,,,,,Физический износ,,193,8/14/2020,Имеется,"ООО ""УралСтройЭкспертиза""",18/Э/05/2020,5/29/2020,Имеется,6,8/4/2020,Имеется,Снос,,,,12/31/2030,18,"369,9",9,,,,,,,,обл. Свердловская,г. Талица,ул. 70 лет Октября,д. 57,
